match_id,radiant_hero_1,radiant_hero_2,radiant_hero_3,radiant_hero_4,radiant_hero_5,dire_hero_1,dire_hero_2,dire_hero_3,dire_hero_4,dire_hero_5,radiant_win
7205635707,56,35,103,112,10,8,101,74,104,45,False
7205642743,31,106,38,105,10,29,17,86,93,79,False
7205658118,21,103,111,93,128,55,39,123,40,100,False
7205658467,98,101,128,92,41,76,64,70,47,58,True
7205659551,8,21,110,86,69,42,52,75,91,98,False
7205725652,11,88,39,87,72,129,100,136,119,81,True
7205776305,64,21,94,7,87,104,8,101,39,91,False
7205783748,10,97,71,92,91,99,75,8,82,111,True
7205793847,98,97,57,52,105,56,71,12,85,36,False
7205801592,10,79,98,120,90,7,75,44,97,128,True
7205813868,10,60,51,62,40,18,9,120,71,101,True
7205829888,136,137,61,105,103,69,106,45,101,109,True
7205846391,101,34,9,79,38,85,93,106,105,60,True
7205874892,39,31,136,101,104,94,21,38,88,85,True
7205884252,93,71,121,74,75,14,135,111,91,57,True
7205911690,55,61,114,87,8,89,17,129,105,110,True
7205932955,114,97,105,31,112,88,8,57,85,71,False
7205939130,105,49,12,45,77,85,108,18,106,101,False
7205947480,21,94,136,58,104,4,105,34,1,31,True
7206004050,69,126,45,87,46,10,21,38,105,85,False
7206026638,75,86,69,39,48,9,104,107,46,87,False
7206033132,41,43,79,74,62,85,12,25,15,88,True
7206035745,101,94,21,111,33,85,29,1,106,9,True
7206086207,87,39,89,49,86,30,52,114,101,104,False
7206105278,12,106,98,26,45,10,36,69,86,85,False
7206126600,65,109,33,86,87,38,41,85,105,106,False
7206129669,123,87,126,93,104,86,120,48,49,64,True
7206187287,62,9,58,4,129,106,101,42,71,87,False
7206189391,10,106,104,90,85,114,128,29,79,86,True
7206208808,98,109,75,65,120,17,41,137,105,45,True
7206224458,40,105,72,22,30,14,89,87,51,46,False
7206260619,45,17,129,87,61,120,38,31,105,4,True
7206270565,98,126,87,54,128,26,105,95,110,39,False
7206307394,120,128,108,87,93,15,4,110,5,107,True
7206318666,109,98,13,65,123,105,17,78,61,79,True
7206332371,10,46,55,85,107,14,87,101,97,109,True
7206350936,42,101,80,71,108,4,110,106,31,45,False
7206363762,109,123,71,65,98,105,22,23,61,40,False
7206399237,120,29,45,4,86,101,40,98,10,87,True
7206431622,105,129,98,8,87,106,71,54,45,66,False
7206433310,94,46,2,106,100,71,101,5,10,17,False
7206440063,14,39,111,136,75,9,135,87,32,120,False
7206465448,71,88,8,5,106,94,101,109,17,38,True
7206465517,126,20,48,64,9,129,123,35,21,77,True
7206491413,21,75,8,31,61,88,87,97,40,47,False
7206495340,98,86,89,21,119,107,39,18,2,5,False
7206515730,128,77,79,49,86,22,5,71,136,21,False
7206521957,107,97,109,39,5,129,86,119,54,46,False
7206530094,101,98,91,8,71,2,70,114,45,87,False
7206543514,9,71,94,102,29,11,119,64,40,93,False
7206549622,136,10,112,40,71,85,107,25,104,59,False
7206576475,2,101,8,98,121,94,105,39,71,40,False
7206579005,45,19,4,100,128,13,5,102,47,112,False
7206592298,7,43,8,93,55,5,114,96,109,69,False
7206609235,25,9,135,102,86,19,136,101,97,104,False
7206622803,65,71,52,94,105,64,98,128,12,107,True
7206631794,11,50,51,54,96,95,25,119,93,14,False
7206650897,126,7,48,84,119,59,96,5,21,101,False
7206661832,87,114,29,105,106,45,10,2,65,81,True
7206669180,6,74,38,128,93,17,51,2,87,18,True
7206679518,10,105,39,85,38,81,79,71,68,19,True
7206681132,70,45,98,29,105,94,101,129,71,120,False
7206691948,106,71,85,86,44,59,88,21,126,31,True
7206706692,40,119,89,14,105,46,5,114,106,71,True
7206727948,25,9,57,74,54,46,87,86,93,14,False
7206730422,45,126,120,93,87,61,9,41,111,137,True
7206735347,87,7,69,79,8,85,109,2,9,106,True
7206744189,114,39,126,69,86,77,84,128,10,105,False
7206768064,54,87,17,38,45,98,105,48,21,91,True
7206768317,120,101,4,31,29,9,106,129,54,45,True
7206777217,32,94,56,61,65,109,17,58,45,1,True
7206804700,85,10,77,105,39,65,13,29,79,8,True
7206838145,138,71,65,55,111,45,135,17,8,121,True
7206840085,8,120,92,66,62,17,10,65,90,38,False
7206843598,79,25,94,62,104,71,39,55,12,5,True
7206846711,33,86,89,7,114,111,31,59,61,104,True
7206846805,98,5,114,111,128,4,40,52,38,87,True
7206901586,38,21,86,89,79,94,120,129,105,103,False
7206914842,101,104,39,63,85,106,98,111,71,102,False
7206916880,71,31,41,45,106,75,105,39,93,126,False
7206919496,31,104,34,101,114,94,128,108,85,120,False
7206953918,66,86,41,13,129,105,71,4,112,65,True
7207012694,138,120,71,90,38,46,105,39,79,69,True
7207020663,129,106,31,93,58,4,137,38,128,85,False
7207033571,2,85,10,94,79,81,5,105,128,13,True
7207039761,129,14,112,105,63,31,4,55,106,45,False
7207100075,70,17,45,107,55,21,75,98,13,58,True
7207129746,71,64,65,120,99,138,119,111,2,126,True
7207134189,46,9,126,1,62,61,85,79,59,94,False
7207137413,104,64,39,101,4,61,31,128,105,114,False
7207181328,1,120,69,45,75,10,85,86,39,61,True
7207191017,105,8,23,126,88,71,101,128,38,94,False
7207201303,87,101,126,69,46,58,86,4,104,129,True
7207205365,12,33,104,65,137,26,93,126,85,120,True
7207216164,89,64,136,58,7,61,85,5,111,10,False
7207268786,114,61,111,126,65,31,46,45,38,89,False
7207270783,31,101,70,38,49,4,106,5,71,105,False
7207270852,10,106,29,86,75,94,45,79,47,2,True
7207272932,135,69,110,138,106,87,49,120,128,93,False
7207281146,45,128,20,71,89,54,61,7,26,75,True
7207324709,1,100,85,137,65,8,101,45,17,114,True
7207339892,85,35,105,38,109,94,108,20,65,21,False
7207347315,85,126,10,108,105,93,65,58,55,71,True
7207348141,1,40,12,98,128,109,135,97,75,71,True
7207352952,45,17,31,8,129,86,120,49,46,30,True
7207364819,73,61,39,26,85,65,20,128,101,89,True
7207380984,33,104,114,111,94,1,126,55,105,31,False
7207393096,104,120,5,105,8,45,73,126,55,62,False
7207394399,89,126,87,98,86,65,38,93,56,5,False
7207408009,106,71,15,65,86,87,29,98,45,18,False
7207417157,5,101,1,38,126,10,120,58,2,105,False
7207418255,41,18,40,104,64,97,88,135,108,57,True
7207425555,119,46,69,17,50,105,106,31,129,114,True
7207430344,48,98,126,9,75,45,51,17,55,93,False
7207441790,75,17,65,2,109,10,45,61,49,105,True
7207450267,111,8,29,61,119,3,71,105,4,120,True
7207467537,95,7,129,101,105,137,61,128,85,46,False
7207487854,75,89,77,105,39,106,21,137,10,85,True
7207488394,94,104,106,58,89,120,1,31,4,5,False
7207488510,7,120,30,46,110,104,65,93,87,128,True
7207509824,138,39,101,85,104,45,111,120,17,4,False
7207532027,137,85,2,105,10,9,120,87,77,46,False
7207536210,4,21,69,58,86,98,26,128,84,10,False
7207557779,106,2,114,79,85,45,75,10,97,29,True
7207560762,85,101,129,93,126,41,31,17,71,45,True
7207561496,33,84,126,93,88,135,65,104,31,13,False
7207599752,77,104,4,119,107,120,87,86,18,49,False
7207600287,94,21,69,105,68,39,10,65,108,58,True
7207619945,74,87,101,104,48,98,114,69,58,86,False
7207646873,94,120,38,105,75,13,12,65,71,79,True
7207691832,58,108,137,10,85,87,69,13,105,77,False
7207730118,85,92,65,105,41,26,98,106,10,9,False
7207752388,107,109,5,96,65,101,11,46,71,85,False
7207756291,9,64,104,48,86,15,87,22,4,100,True
7207766972,105,71,77,25,8,79,129,85,94,106,True
7207784062,97,22,3,72,9,100,10,31,71,101,False
7207784284,38,137,111,4,45,81,46,71,98,105,False
7207784778,101,106,71,46,84,107,3,80,49,65,True
7207810961,112,8,114,84,25,40,106,109,86,5,False
7207825702,35,19,87,54,16,57,51,39,86,94,False
7207828511,114,38,129,65,45,57,111,93,105,98,False
7207840034,71,8,106,21,5,128,31,86,41,39,True
7207841249,77,106,94,75,45,109,21,71,79,85,True
7207853083,129,35,42,101,25,23,48,90,135,78,False
7207870610,34,138,104,101,9,17,48,38,86,5,True
7207874908,17,86,111,49,93,96,105,84,40,48,False
7207879791,40,105,98,41,31,4,75,38,90,21,True
7207891876,38,126,111,94,51,93,79,71,45,35,True
7207902566,11,71,18,27,5,21,10,69,101,58,False
7207909121,126,97,64,8,86,21,5,106,55,19,False
7207927248,39,26,114,98,85,101,10,31,104,65,False
7207939761,77,97,119,136,105,15,104,50,101,5,False
7207942138,21,49,77,45,9,112,136,72,4,108,True
7207961353,10,13,85,129,100,101,71,17,89,21,True
7207974714,15,63,129,101,5,77,97,34,87,121,True
7207974762,20,39,128,61,129,120,123,121,8,86,False
7207979119,90,120,101,8,71,85,4,108,86,52,False
7207983217,10,64,98,101,40,4,38,39,79,105,False
7208003485,137,84,1,86,85,120,77,101,87,94,True
7208010297,97,25,17,135,48,22,18,84,9,137,True
7208018291,109,75,114,21,88,85,58,104,10,106,True
7208034427,2,21,85,8,123,84,120,93,86,92,False
7208035257,86,41,61,45,106,129,17,85,94,101,True
7208063951,109,71,98,105,21,58,54,126,38,86,True
7208093560,58,120,105,77,12,66,39,94,104,71,False
7208101585,55,106,71,64,4,137,84,10,119,85,False
7208143243,40,62,10,137,72,61,98,14,45,93,True
7208158264,10,39,58,2,105,70,77,98,79,31,False
7208160169,86,109,39,85,129,73,46,61,17,45,False
7208166298,75,17,8,90,69,65,106,45,38,109,False
7208187024,41,17,69,45,87,73,13,98,90,5,True
7208236451,73,104,25,94,105,4,62,34,92,79,True
7208244636,137,119,86,71,44,38,120,105,89,90,False
7208245881,5,128,114,71,33,111,17,86,61,109,True
7208256284,129,120,21,94,45,93,104,31,101,126,True
7208274970,10,46,69,105,71,138,98,38,26,85,True
7208330064,14,65,59,138,62,128,87,106,105,77,True
7208341298,6,85,92,38,58,136,4,111,105,65,False
7208387388,11,114,79,105,33,18,39,31,45,98,False
7208426032,85,77,39,69,86,63,65,21,114,71,True
7208427558,104,106,105,111,109,119,4,71,45,120,False
7208503084,104,137,86,101,94,87,25,69,105,8,True
7208516444,21,17,45,86,108,126,58,75,94,92,True
7208520247,58,106,101,4,135,30,69,15,48,86,True
7208531177,75,77,13,51,65,62,39,79,102,71,False
7208537494,21,23,5,107,10,71,33,106,66,70,False
7208549649,104,34,85,101,114,46,80,71,64,78,False
7208578592,128,104,126,86,11,110,25,105,136,69,False
7208583936,87,106,33,69,10,137,25,26,85,1,True
7208588382,94,129,17,105,128,86,93,71,126,31,True
7208602079,9,34,71,93,65,85,8,40,79,39,False
7208602659,99,25,61,105,87,136,108,11,51,45,True
7208614707,79,105,17,14,93,62,87,126,110,13,False
7208615629,20,18,40,51,74,33,13,91,71,93,False
7208632152,1,100,62,58,74,109,101,126,71,87,False
7208668824,106,110,31,8,62,61,91,70,105,59,False
7208674570,51,70,105,55,98,41,62,17,45,58,False
7208682553,109,52,61,105,86,46,108,22,90,136,False
7208691935,45,39,14,114,97,62,87,120,18,129,False
7208697537,45,17,61,101,4,90,19,71,85,89,False
7208700081,4,137,31,86,110,105,38,78,98,6,False
7208729912,38,109,91,105,59,25,63,62,45,126,False
7208748438,42,106,69,75,85,48,29,17,71,45,False
7208762050,119,39,21,87,135,86,106,58,97,8,False
7208778559,26,54,36,56,104,101,114,2,71,85,False
7208781888,1,58,86,106,128,10,98,61,26,85,True
7208812704,94,65,51,105,98,31,101,128,38,93,True
7208818270,8,39,38,105,79,41,25,65,58,98,False
7208831283,58,30,104,59,1,40,101,14,12,31,True
7208841686,98,10,89,79,111,86,106,29,8,87,False
7208854507,10,126,108,105,85,70,26,86,106,29,False
7208865950,89,51,98,65,21,40,11,105,14,126,True
7208878891,94,29,126,71,51,39,79,69,105,70,True
7208885647,36,123,98,93,91,10,71,104,70,85,False
7208891801,2,86,105,34,10,129,8,106,87,101,False
7208921166,45,25,4,40,135,14,86,58,93,43,True
7208923582,29,9,106,6,85,128,30,46,105,33,True
7208968008,61,9,85,17,94,63,106,90,98,71,True
7209007343,120,21,85,128,77,94,126,105,83,71,True
7209075576,5,19,42,22,69,101,71,93,52,84,True
7209076956,71,31,35,126,121,76,7,64,4,9,False
7209101695,106,19,71,48,21,45,73,36,9,100,False
7209104862,107,11,38,10,84,21,126,93,2,138,True
7209122714,88,87,72,20,36,128,103,111,89,126,True
7209135408,1,23,112,100,11,129,111,4,98,27,True
7209145259,4,71,10,105,85,120,97,90,86,41,False
7209151590,21,88,5,65,54,64,98,47,40,22,False
7209162322,104,120,86,87,54,32,55,114,74,5,True
7209170920,1,111,120,77,105,136,10,85,119,89,False
7209176846,4,21,105,25,120,129,101,100,48,104,True
7209196056,61,46,73,21,5,39,96,31,51,109,True
7209205242,9,86,87,1,2,98,119,16,64,4,False
7209206031,58,17,78,45,8,109,71,120,56,85,True
7209217607,41,105,136,79,104,21,114,71,45,120,True
7209229225,100,42,86,3,49,110,10,32,113,5,False
7209236844,137,77,21,110,49,98,14,31,72,97,True
7209264623,93,104,91,79,38,119,111,12,71,21,True
7209265946,79,65,137,61,46,75,120,104,128,12,True
7209267201,88,69,105,63,85,97,94,100,120,119,True
7209269263,106,87,104,86,81,10,46,9,119,5,True
7209302545,65,102,136,91,135,86,31,33,7,46,True
7209305774,106,18,61,119,5,69,138,1,86,126,False
7209309063,21,75,89,7,120,55,93,91,71,112,False
7209310817,114,17,58,45,87,108,13,75,93,65,True
7209326625,79,108,4,26,32,75,13,78,105,89,True
7209330593,138,119,71,21,85,98,4,126,31,90,True
7209343205,120,8,128,64,14,22,114,19,111,28,False
7209352230,106,49,101,87,48,14,93,19,86,5,False
7209359781,129,93,87,45,106,126,104,75,91,67,False
7209366897,8,19,69,45,79,78,106,75,109,9,False
7209376456,126,41,97,58,40,10,105,65,71,36,False
7209387318,86,114,17,45,5,85,87,25,38,48,True
7209433887,55,106,103,10,71,41,120,69,105,75,True
7209438583,71,93,55,68,126,10,17,85,26,108,False
7209439620,98,70,39,79,87,1,85,21,61,86,False
7209442862,22,86,94,71,62,61,85,10,88,120,True
7209480314,10,105,55,51,17,71,8,69,120,31,True
7209488931,4,126,5,21,105,8,31,86,9,62,False
7209496710,129,4,106,79,105,61,64,98,95,45,False
7209500481,94,119,136,13,45,65,1,29,105,79,True
7209523933,106,10,78,86,85,51,98,45,77,6,True
7209562372,58,90,114,26,2,40,98,18,110,62,True
7209581403,85,69,21,86,95,10,77,40,58,105,True
7209585829,126,21,38,9,79,41,97,120,119,45,False
7209640238,54,137,61,101,103,64,106,105,129,89,True
7209686369,129,1,85,105,21,47,25,86,61,45,True
7209749762,11,75,86,114,38,10,106,85,97,101,True
7209754716,126,21,109,40,105,62,69,128,94,85,True
7209809826,93,137,2,86,45,58,10,38,105,39,False
7209827005,137,50,114,61,101,9,2,106,21,85,True
7209832302,114,120,85,105,129,101,29,62,94,13,True
7209836301,109,17,66,97,105,106,114,75,38,86,False
7209851829,84,101,71,46,126,50,21,109,49,86,False
7209885174,89,27,86,2,91,71,74,55,111,114,False
7209916199,86,4,61,105,46,10,13,55,71,85,False
7209920459,75,69,45,106,12,10,29,65,105,9,False
7209931337,71,10,13,40,45,106,98,4,87,65,False
7209946514,119,86,46,106,49,87,104,10,101,11,False
7209951272,21,86,135,51,98,92,137,128,87,89,False
7210013448,47,70,26,40,2,41,104,128,11,101,True
7210015671,101,104,126,109,87,27,106,70,111,29,False
7210021169,128,65,85,10,77,104,51,21,45,70,True
7210035341,85,41,77,87,39,46,17,98,128,86,True
7210046095,85,10,120,33,71,2,114,53,31,121,True
7210059273,108,89,85,65,39,58,10,104,47,128,True
7210097084,10,129,40,12,64,97,6,86,126,102,True
7210102643,128,129,106,48,5,119,136,114,69,31,False
7210134665,4,129,17,105,94,10,29,106,9,79,True
7210147383,61,13,101,105,10,93,87,71,39,92,False
7210153838,69,77,62,47,84,13,42,98,75,64,False
7210160423,55,109,85,101,21,73,6,45,17,78,True
7210162077,104,109,5,2,119,97,88,39,8,84,False
7210193343,55,61,107,101,94,41,87,105,39,92,False
7210218920,14,123,106,93,119,120,126,95,101,111,True
7210219690,10,55,13,71,111,41,21,105,40,97,False
7210248284,45,22,98,87,114,4,128,86,69,58,True
7210261957,98,105,4,38,5,120,48,49,86,87,True
7210286416,17,69,87,48,101,55,86,114,110,5,False
7210291755,105,120,104,40,109,17,12,69,65,86,False
7210335746,106,93,105,104,87,45,22,126,65,89,True
7210378401,4,43,69,56,68,103,98,2,9,10,True
7210431738,4,39,69,56,75,45,120,10,98,114,True
7210434171,50,84,14,61,18,114,89,104,52,5,False
7210435382,14,87,22,72,102,19,48,21,136,71,True
7210456672,69,120,85,109,79,90,55,38,20,94,True
7210460420,9,32,19,123,88,128,45,22,21,27,True
7210469452,98,106,81,4,5,86,25,87,6,92,False
7210485185,120,64,36,71,97,45,95,111,103,128,True
7210494221,23,80,128,48,40,104,106,98,8,5,False
7210502265,114,31,98,105,38,33,71,128,121,8,False
7210516386,38,137,111,54,119,16,68,107,102,55,True
7210521706,135,128,88,100,91,129,9,47,85,136,True
7210528050,97,136,5,135,7,71,11,4,62,84,False
7210553728,21,88,40,86,126,22,94,136,7,64,True
7210554023,89,5,128,79,14,61,21,77,105,4,True
7210565411,97,54,38,103,84,21,137,27,88,138,False
7210585415,112,11,49,85,101,135,21,87,106,94,True
7210591120,126,93,86,20,61,4,98,38,31,71,False
7210602179,21,40,128,87,137,93,91,71,106,33,True
7210602340,14,93,22,5,26,62,4,21,11,84,True
7210622309,17,93,84,91,102,52,108,71,121,4,False
7210644934,85,98,18,21,129,10,17,38,20,86,False
7210653465,22,5,60,46,86,106,48,100,78,90,True
7210653660,120,109,119,72,104,86,2,61,49,5,True
7210654079,1,45,136,98,91,85,94,128,70,79,True
7210692786,39,64,40,77,75,76,72,87,37,71,False
7210692950,40,82,11,71,85,137,5,86,81,109,False
7210697231,87,106,55,105,61,109,137,69,86,111,True
7210720874,137,61,102,86,31,126,8,111,101,106,True
7210721438,38,105,81,68,34,136,64,21,79,29,True
7210731069,35,12,78,121,101,106,123,71,40,94,False
7210734927,59,34,87,19,86,46,90,32,74,5,True
7210754332,94,128,2,58,71,65,39,69,86,109,True
7210763154,62,41,31,92,21,120,38,75,101,85,False
7210771375,46,51,47,102,94,9,4,40,20,7,True
7210774977,138,69,32,74,5,10,58,112,104,26,False
7210821449,17,10,61,111,105,109,71,65,55,39,False
7210821912,31,21,33,69,4,94,39,104,105,85,True
7210823579,58,65,94,90,71,66,106,8,86,88,True
7210824901,4,105,128,79,41,39,89,137,31,77,True
7210828557,25,98,4,111,56,104,85,128,86,89,False
7210886223,104,128,31,79,71,61,54,5,58,21,False
7210888098,101,4,31,120,55,129,105,19,79,8,False
7210889304,45,86,46,17,103,66,13,90,82,98,False
7210889988,105,21,70,137,55,8,106,97,9,65,True
7210923542,98,46,45,4,65,93,85,86,17,97,True
7210976125,69,114,128,58,31,9,94,40,105,61,False
7211047822,55,106,103,10,51,41,75,86,17,29,True
7211050099,79,13,4,65,104,17,8,105,114,29,False
7211069537,39,105,104,45,109,62,87,77,21,126,False
7211071081,61,6,84,105,128,104,2,64,45,10,False
7211146493,66,90,42,26,98,69,87,13,85,10,False
7211147070,58,51,65,1,86,82,101,10,103,129,True
7211155274,101,126,2,61,31,96,4,106,105,5,False
7211159138,52,45,94,71,56,66,120,8,69,105,True
7211161190,110,79,121,71,12,17,119,77,10,45,False
7211229027,41,34,2,105,103,10,112,55,71,85,True
7211232748,90,8,105,106,71,94,31,14,101,17,False
7211239508,45,32,108,77,101,4,111,86,38,98,False
7211256951,75,86,114,22,49,31,138,104,11,101,True
7211268767,105,98,39,87,8,4,90,85,45,2,False
7211286269,94,104,128,100,19,31,61,8,129,105,True
7211295866,71,98,5,6,113,136,8,74,45,31,True
7211317274,65,31,120,61,1,25,45,94,7,110,True
7211320835,8,100,17,45,128,73,108,106,86,85,False
7211341863,94,106,38,87,85,109,7,33,105,103,True
7211353347,102,25,86,21,104,64,97,105,128,95,True
7211353962,58,65,110,109,53,105,129,128,51,46,False
7211378581,31,87,12,38,106,51,114,21,78,64,True
7211385452,86,4,64,87,28,93,31,76,30,120,True
7211392437,107,91,66,14,74,90,126,92,87,71,True
7211401033,41,21,62,58,128,73,135,120,105,103,True
7211417089,105,58,22,104,4,86,120,46,87,135,False
7211457382,55,82,78,56,14,85,105,94,120,62,False
7211458928,48,29,106,90,71,114,129,128,105,55,True
7211490484,26,10,98,101,39,65,86,120,62,41,True
7211499741,126,111,11,85,14,75,94,69,40,30,False
7211504415,123,106,64,1,135,119,17,46,31,104,False
7211537953,99,71,104,56,87,58,26,120,4,61,True
7211542417,71,23,98,105,109,94,21,56,85,29,True
7211559168,98,95,120,40,3,14,27,17,4,86,False
7211570260,55,65,71,75,46,87,4,98,79,52,True
7211591284,58,101,128,109,137,10,22,61,105,87,True
7211597541,79,39,51,55,94,109,23,128,71,120,True
7211602702,97,106,86,87,46,128,65,61,105,30,True
7211624243,69,55,71,87,18,66,41,38,86,98,False
7211629220,103,105,21,41,61,109,25,71,56,87,True
7211643320,120,87,86,46,98,128,45,104,138,5,False
7211668181,34,9,91,49,136,11,87,101,48,104,False
7211676630,65,58,10,77,86,105,90,71,70,29,False
7211687586,53,40,11,128,38,48,46,45,14,58,False
7211732056,77,39,128,71,10,85,25,119,94,137,True
7211774420,87,120,128,61,8,94,98,79,38,65,False
7211815893,46,7,21,119,97,65,100,101,89,71,False
7211818447,86,126,2,75,1,14,104,35,93,84,True
7211843843,22,136,107,18,71,76,5,104,21,105,False
7211858289,71,11,21,10,87,86,128,104,100,109,True
7211872765,39,101,47,87,4,128,31,107,2,8,False
7211888999,58,45,97,17,114,9,98,55,51,94,False
7211890322,77,5,90,18,22,71,86,11,93,84,True
7211895026,98,94,64,128,13,114,105,86,61,45,False
7211905828,21,64,77,54,33,10,40,128,9,18,False
7211925380,61,40,113,45,25,104,106,8,105,84,False
7211927456,90,85,77,13,10,68,98,17,45,46,False
7211943641,13,121,136,40,47,106,11,100,58,20,True
7211949374,10,128,77,79,136,66,38,1,98,101,False
7211965277,14,84,10,105,120,106,71,85,45,46,False
7211984231,129,106,64,6,105,19,48,87,103,20,True
7212006564,106,61,94,48,5,128,110,109,26,120,True
7212027504,9,31,8,19,78,23,34,97,5,62,True
7212036424,71,17,69,45,12,85,94,61,128,105,False
7212039035,9,46,98,107,85,10,126,69,58,86,False
7212043508,4,5,10,86,61,70,25,105,38,121,False
7212057252,11,69,54,86,5,114,25,71,88,84,False
7212074967,128,14,9,44,86,35,41,87,55,51,True
7212097704,94,105,55,58,137,86,54,17,120,45,True
7212102771,81,69,114,11,5,52,40,137,106,39,False
7212104994,65,6,29,71,61,10,2,105,76,111,True
7212112479,51,10,104,105,128,7,17,33,45,114,False
7212117383,85,69,21,105,89,2,128,52,111,8,True
7212128796,104,120,35,123,14,22,85,101,21,129,True
7212142990,12,126,55,71,111,10,120,62,65,104,False
7212154285,14,121,128,70,120,84,106,59,2,114,False
7212163976,105,39,71,10,101,65,106,38,58,82,False
7212174081,61,40,22,89,45,65,71,105,12,25,True
7212179825,91,100,136,71,20,135,63,98,75,101,True
7212198124,21,84,11,9,38,119,106,10,71,5,True
7212227510,97,80,63,85,14,76,90,88,100,10,True
7212229379,9,106,108,4,105,87,65,120,85,10,True
7212242981,105,73,45,97,10,89,106,78,65,87,True
7212243249,7,109,17,101,5,38,19,86,84,18,False
7212258237,55,4,98,65,112,104,89,85,86,74,False
7212284349,65,93,39,33,45,58,25,10,104,79,False
7212302164,81,91,71,25,61,10,62,85,65,126,True
7212315667,75,79,129,4,106,113,61,17,65,85,True
7212328717,105,114,68,89,120,106,39,4,86,108,True
7212357995,10,71,104,33,85,61,70,128,65,40,False
7212373992,138,85,65,69,39,61,120,41,123,45,False
7212375637,64,55,10,105,126,87,8,17,71,40,True
7212385765,9,70,120,75,38,58,13,109,45,2,False
7212399942,90,97,85,10,120,73,106,98,68,101,False
7212442854,10,137,2,105,71,31,109,61,26,13,True
7212471380,19,86,80,61,85,4,31,110,120,65,False
7212497364,94,19,65,45,55,86,109,79,21,129,False
7212549716,66,10,38,79,21,93,137,29,105,31,False
7212570479,101,4,120,79,128,106,94,119,71,85,False
7212571826,106,86,85,10,97,55,120,71,38,68,True
7212621504,137,77,98,119,5,101,109,39,85,71,False
7212635947,66,65,10,87,71,101,47,109,45,2,True
7212656676,65,35,85,71,58,104,138,102,105,111,True
7212665107,64,120,101,93,98,75,10,45,46,29,False
7212700867,84,121,1,76,85,71,123,94,61,62,False
7212723348,14,34,19,8,45,10,110,16,87,101,False
7212743473,58,101,129,11,48,31,74,128,46,108,True
7212753115,100,75,65,108,10,46,61,106,71,58,False
7212753133,120,62,103,86,94,84,85,63,119,106,True
7212753846,104,86,114,65,58,105,137,62,39,89,False
7212756212,33,56,126,4,129,42,90,58,87,38,False
7212797729,18,11,64,129,105,77,30,135,86,71,True
7212810690,108,13,126,26,51,86,21,10,57,45,True
7212820670,123,52,129,111,114,86,49,46,50,71,False
7212832998,92,62,71,10,21,85,9,4,22,104,False
7212840199,110,120,10,85,88,94,55,105,93,106,True
7212843335,46,108,71,106,90,128,51,65,40,8,True
7212856970,66,13,41,90,99,33,10,7,101,29,False
7212859882,64,59,104,128,81,85,29,120,86,8,True
7212885913,86,93,49,87,104,105,31,126,8,108,True
7212890170,85,8,61,105,29,4,5,65,20,98,True
7212895428,42,58,57,2,47,64,71,104,14,81,False
7212941275,85,90,18,26,38,33,101,94,17,108,False
7212941688,40,128,8,58,71,85,129,65,4,39,True
7212953667,69,101,65,55,46,94,106,29,105,58,True
7212994102,2,17,87,123,1,29,86,8,119,50,False
7213007410,71,94,128,20,51,106,101,38,89,87,True
7213024264,120,97,129,65,45,137,8,61,9,85,True
7213051362,105,13,38,101,8,106,71,4,79,128,True
7213052233,129,10,101,111,95,104,22,31,81,105,False
7213070076,137,21,61,9,85,120,2,97,65,101,False
7213087224,14,101,87,38,73,82,55,4,107,56,True
7213092104,104,109,85,86,68,105,71,21,17,10,True
7213134111,86,85,69,10,106,104,98,109,128,68,False
7213172181,89,7,69,105,75,79,77,120,85,109,True
7213229421,54,21,69,105,87,65,38,98,31,18,False
7213271352,99,106,71,75,101,65,38,45,120,18,True
7213284023,69,87,77,71,138,10,13,104,45,85,True
7213288691,119,25,109,86,39,93,73,71,11,84,False
7213325280,9,106,104,46,84,5,59,11,75,96,False
7213328598,65,71,21,34,95,97,25,105,10,31,False
7213352239,138,25,28,38,119,71,107,86,109,84,True
7213374575,58,46,105,137,10,93,106,69,71,86,True
7213397292,32,58,10,2,19,104,93,71,86,5,True
7213437282,41,39,21,88,105,10,137,29,86,65,False
7213445247,106,104,101,8,5,55,26,19,32,109,False
7213482738,128,101,64,129,126,9,48,20,100,19,True
7213497346,14,121,18,5,106,98,52,109,93,85,True
7213502419,10,79,51,98,128,1,69,85,86,39,True
7213519363,41,137,61,105,40,94,7,29,45,71,True
7213532940,102,38,98,45,85,9,4,40,86,65,False
7213546273,26,5,71,70,138,126,86,46,55,69,False
7213551206,76,18,88,20,129,128,123,46,104,75,True
7213573132,55,10,34,71,79,69,138,86,61,68,True
7213574645,136,58,17,65,77,75,98,105,12,120,False
7213597666,11,10,86,84,98,88,71,114,21,85,True
7213609475,76,45,57,54,86,50,22,108,8,105,True
7213609867,79,38,128,41,105,2,85,94,45,25,True
7213638846,128,10,61,119,106,89,17,38,45,85,False
7213656879,75,4,39,71,98,129,126,79,61,31,False
7213657905,106,104,48,101,85,16,21,44,86,98,True
7213660152,17,47,27,87,102,21,136,33,11,43,True
7213686960,109,38,104,79,85,136,1,40,86,126,True
7213700141,138,97,71,86,77,45,106,79,92,10,True
7213701797,89,126,98,65,5,55,8,87,61,58,True
7213707443,1,58,128,51,94,83,56,106,10,21,True
7213711359,51,128,33,87,89,40,39,61,45,8,False
7213711785,105,38,39,77,31,45,12,106,65,69,True
