match_id,start_time,leaguename
7195266643,1686464093,Destiny league
7195308350,1686466831,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7195310179,1686466852,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7195316774,1686466887,Destiny league
7195330635,1686467642,Ultras Dota Pro League  2023
7195372856,1686469868,Destiny league
7195384575,1686470391,Ultras Dota Pro League  2023
7195385327,1686470495,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7195385385,1686470433,ESportsBattle | DOTA2 SMC1
7195403700,1686471701,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7195439134,1686473084,Destiny league
7195455896,1686473898,Ultras Dota Pro League  2023
7195462557,1686474167,ESportsBattle | DOTA2 SMC1
7195467820,1686474964,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7195510469,1686476536,Destiny league
7195515861,1686477433,DreamLeague Season 20 powered by Intel
7195520227,1686477371,DreamLeague Season 20 powered by Intel
7195520394,1686477303,DreamLeague Season 20 powered by Intel
7195522342,1686477455,DreamLeague Season 20 powered by Intel
7195522876,1686477457,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7195524575,1686477567,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7195530250,1686477421,Ultras Dota Pro League  2023
7195540517,1686477911,Ancients League
7195570475,1686479391,Destiny league
7195576852,1686479671,Ultras Dota Pro League  2023
7195583005,1686480319,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7195588301,1686480734,DreamLeague Season 20 powered by Intel
7195593534,1686480469,Ancients League
7195601255,1686481562,DreamLeague Season 20 powered by Intel
7195616260,1686481924,DreamLeague Season 20 powered by Intel
7195625923,1686481955,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7195637535,1686482481,DreamLeague Season 20 powered by Intel
7195649620,1686483056,Ultras Dota Pro League  2023
7195649992,1686483034,Ancients League
7195694519,1686484946,YouTube SIVVIT - Big Russian Show
7195697264,1686485059,YouTube SIVVIT - Big Russian Show
7195708602,1686485512,YouTube SIVVIT - Big Russian Show
7195709136,1686485534,YouTube SIVVIT - Big Russian Show
7195711423,1686485628,YouTube SIVVIT - Big Russian Show
7195714922,1686485768,Ancients League
7195716523,1686486546,DreamLeague Season 20 powered by Intel
7195717131,1686485856,Ultras Dota Pro League  2023
7195717399,1686486313,DreamLeague Season 20 powered by Intel
7195717940,1686486304,DreamLeague Season 20 powered by Intel
7195722054,1686486343,DreamLeague Season 20 powered by Intel
7195736225,1686486821,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7195773784,1686488228,DPC 2023 WEU Summer Tour Division II – presented by PGL
7195786903,1686488521,Ancients League
7195823566,1686490651,DreamLeague Season 20 powered by Intel
7195834150,1686490216,YouTube SIVVIT - Big Russian Show
7195835351,1686490257,YouTube SIVVIT - Big Russian Show
7195835489,1686490262,YouTube SIVVIT - Big Russian Show
7195847517,1686490949,DreamLeague Season 20 powered by Intel
7195848924,1686491343,DreamLeague Season 20 powered by Intel
7195850757,1686490797,YouTube SIVVIT - Big Russian Show
7195865237,1686491536,DreamLeague Season 20 powered by Intel
7195874638,1686491618,Ancients League
7195875500,1686491931,Winline InSight Dota 2 Season 3
7195918903,1686493201,Ultras Dota Pro League  2023
7195932733,1686493860,DPC 2023 WEU Summer Tour Division II – presented by PGL
7195945421,1686494089,Ancients League
7195969123,1686494993,Winline InSight Dota 2 Season 3
7195971545,1686495751,DreamLeague Season 20 powered by Intel
7195985918,1686496863,DreamLeague Season 20 powered by Intel
7195990034,1686497010,DreamLeague Season 20 powered by Intel
7195993121,1686496082,DreamLeague Season 20 powered by Intel
7196018022,1686496697,YouTube SIVVIT - Big Russian Show
7196018636,1686496719,YouTube SIVVIT - Big Russian Show
7196024628,1686496945,Ultras Dota Pro League  2023
7196026514,1686497172,DPC 2023 WEU Summer Tour Division II – presented by PGL
7196032775,1686497253,Ancients League
7196096754,1686500654,DreamLeague Season 20 powered by Intel
7196102277,1686500521,DreamLeague Season 20 powered by Intel
7196106783,1686500263,Ultras Dota Pro League  2023
7196108192,1686500583,DreamLeague Season 20 powered by Intel
7196123980,1686501301,DreamLeague Season 20 powered by Intel
7196128546,1686501150,YouTube SIVVIT - Big Russian Show
7196148239,1686502113,DPC 2023 WEU Summer Tour Division II – presented by PGL
7196177131,1686503462,TDL Pro Series Summer Season
7196181394,1686503581,TDL Pro Series Summer Season
7196200487,1686504780,DreamLeague Season 20 powered by Intel
7196225623,1686506129,DreamLeague Season 20 powered by Intel
7196230661,1686505830,YouTube SIVVIT - Big Russian Show
7196242708,1686506660,DreamLeague Season 20 powered by Intel
7196245796,1686506885,DreamLeague Season 20 powered by Intel
7196247452,1686506726,Dota 2 Space League
7196248646,1686506874,DPC 2023 WEU Summer Tour Division II – presented by PGL
7196275573,1686508084,TDL Pro Series Summer Season
7196280110,1686508741,DreamLeague Season 20 powered by Intel
7196294747,1686508949,TDL Pro Series Summer Season
7196311954,1686510608,DreamLeague Season 20 powered by Intel
7196327649,1686510783,DreamLeague Season 20 powered by Intel
7196328164,1686510664,Dota 2 Space League
7196332045,1686511486,DreamLeague Season 20 powered by Intel
7196334944,1686511374,DPC 2023 WEU Summer Tour Division II – presented by PGL
7196375944,1686513206,TDL Pro Series Summer Season
7196377529,1686513200,Dota 2 Space League
7196427537,1686515932,TDL Pro Series Summer Season
7196428035,1686516009,Dota 2 Space League
7196433178,1686516528,DPC 2023 WEU Summer Tour Division II – presented by PGL
7196473994,1686518940,Dota 2 Space League
7196492827,1686520449,DPC 2023 NA Summer Tour Division II – presented by PGL
7196512086,1686521755,DPC 2023 WEU Summer Tour Division II – presented by PGL
7196513000,1686521860,Dota 2 Space League
7196543727,1686524729,DPC 2023 NA Summer Tour Division II – presented by PGL
7196549574,1686525021,Dota 2 Space League
7196570714,1686527234,DPC 2023 WEU Summer Tour Division II – presented by PGL
7196575159,1686527674,Dota 2 Space League
7196581770,1686528635,DPC 2023 NA Summer Tour Division II – presented by PGL
7196615728,1686532260,DPC 2023 NA Summer Tour Division II – presented by PGL
7196661864,1686537325,DPC 2023 NA Summer Tour Division II – presented by PGL
7196703667,1686541629,DPC 2023 NA Summer Tour Division II – presented by PGL
7196719632,1686542790,Ancients League
7196720063,1686542889,Destiny league
7196744258,1686545267,Destiny league
7196747306,1686545470,Ancients League
7196755887,1686546279,ESportsBattle | DOTA2 SMC1
7196766944,1686547338,Ultras Dota Pro League  2023
7196773565,1686547969,Destiny league
7196774723,1686548020,Ancients League
7196791181,1686549502,ESportsBattle | DOTA2 SMC1
7196793081,1686549670,Ultras Dota Pro League  2023
7196798788,1686550248,Destiny league
7196805738,1686550774,Ancients League
7196826041,1686552536,Destiny league
7196836322,1686553317,Ancients League
7196837195,1686553419,Ultras Dota Pro League  2023
7196858776,1686555118,Destiny league
7196879693,1686556593,Ultras Dota Pro League  2023
7196883250,1686556855,ESportsBattle | DOTA2 SMC1
7196886511,1686557083,Ancients League
7196893936,1686557704,Destiny league
7196920003,1686559505,Ultras Dota Pro League  2023
7196926376,1686559782,Ancients League
7196932932,1686560295,Destiny league
7196946336,1686561088,ESportsBattle | DOTA2 SMC1
7196968412,1686562423,Ancients League
7196976212,1686562929,Destiny league
7196982190,1686563702,DreamLeague Season 20 powered by Intel
7196982841,1686563706,DreamLeague Season 20 powered by Intel
7196984008,1686563383,Ultras Dota Pro League  2023
7196984581,1686563706,DreamLeague Season 20 powered by Intel
7196985000,1686563701,DreamLeague Season 20 powered by Intel
7196997857,1686564178,Ancients League
7197016514,1686565308,Destiny league
7197035611,1686566340,Ultras Dota Pro League  2023
7197037960,1686567240,DreamLeague Season 20 powered by Intel
7197038591,1686567000,DreamLeague Season 20 powered by Intel
7197053240,1686567654,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7197059109,1686567666,Destiny league
7197062437,1686568505,DreamLeague Season 20 powered by Intel
7197063075,1686568024,DreamLeague Season 20 powered by Intel
7197080747,1686568752,Ultras Dota Pro League  2023
7197157734,1686572360,Ultras Dota Pro League  2023
7197158940,1686572707,DreamLeague Season 20 powered by Intel
7197159801,1686572779,DreamLeague Season 20 powered by Intel
7197160835,1686572880,DreamLeague Season 20 powered by Intel
7197161670,1686572707,DreamLeague Season 20 powered by Intel
7197170408,1686572904,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7197219113,1686574829,Ultras Dota Pro League  2023
7197251323,1686576364,DreamLeague Season 20 powered by Intel
7197257519,1686576519,Ultras Dota Pro League  2023
7197268558,1686577272,DreamLeague Season 20 powered by Intel
7197269361,1686577201,DreamLeague Season 20 powered by Intel
7197273151,1686577680,DreamLeague Season 20 powered by Intel
7197300795,1686578473,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7197345570,1686579538,Ultras Dota Pro League  2023
7197382646,1686582548,DreamLeague Season 20 powered by Intel
7197398842,1686581706,DreamLeague Season 20 powered by Intel
7197402650,1686582481,DreamLeague Season 20 powered by Intel
7197418802,1686582332,Ultras Dota Pro League  2023
7197422278,1686582769,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7197440936,1686583593,DreamLeague Season 20 powered by Intel
7197490104,1686585142,Ultras Dota Pro League  2023
7197501814,1686585845,DreamLeague Season 20 powered by Intel
7197508252,1686586560,DreamLeague Season 20 powered by Intel
7197520263,1686586345,Dota 2 Space League
7197520403,1686586599,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7197522265,1686586987,DreamLeague Season 20 powered by Intel
7197529302,1686586708,SOW CUP
7197557486,1686588361,DreamLeague Season 20 powered by Intel
7197580092,1686589406,Dota 2 Space League
7197587239,1686589348,SOW CUP
7197596217,1686589767,Ultras Dota Pro League  2023
7197599300,1686590313,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7197611551,1686590704,DreamLeague Season 20 powered by Intel
7197621771,1686591300,DreamLeague Season 20 powered by Intel
7197625184,1686591914,DreamLeague Season 20 powered by Intel
7197642359,1686592322,DreamLeague Season 20 powered by Intel
7197657677,1686592740,SOW CUP
7197671152,1686593489,Dota 2 Space League
7197673386,1686593537,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7197681967,1686594365,DreamLeague Season 20 powered by Intel
7197685488,1686594172,Ultras Dota Pro League  2023
7197685988,1686594780,DreamLeague Season 20 powered by Intel
7197710610,1686596234,DreamLeague Season 20 powered by Intel
7197718809,1686596184,DPC 2023 NA Summer Tour Division II – presented by PGL
7197733053,1686596607,Ultras Dota Pro League  2023
7197743448,1686597197,Dota 2 Space League
7197746276,1686597677,DreamLeague Season 20 powered by Intel
7197746502,1686597325,SOW CUP
7197781999,1686599707,DPC 2023 NA Summer Tour Division II – presented by PGL
7197789626,1686599738,Ultras Dota Pro League  2023
7197838862,1686602755,Dota 2 Space League
7197883505,1686606940,DPC 2023 NA Summer Tour Division II – presented by PGL
7197890869,1686606661,Dota 2 Space League
7197921519,1686609734,Dota 2 Space League
7197937262,1686611497,DPC 2023 NA Summer Tour Division II – presented by PGL
7197976370,1686616531,DPC 2023 NA Summer Tour Division II – presented by PGL
7198009794,1686620615,DPC 2023 NA Summer Tour Division II – presented by PGL
7198054975,1686625388,DPC 2023 NA Summer Tour Division II – presented by PGL
7198087629,1686629344,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7198091495,1686628961,Destiny league
7198093446,1686629410,DPC 2023 NA Summer Tour Division II – presented by PGL
7198097044,1686629446,Ancients League
7198113656,1686631084,Destiny league
7198121407,1686631828,Ancients League
7198137435,1686633509,Ultras Dota Pro League  2023
7198138523,1686633544,Destiny league
7198139853,1686634147,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7198148442,1686634478,Ancients League
7198166712,1686636253,Destiny league
7198167436,1686636290,Ultras Dota Pro League  2023
7198173803,1686636879,ESportsBattle | DOTA2 SMC2
7198178266,1686637293,Ancients League
7198182727,1686637979,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7198201963,1686639466,Destiny league
7198208494,1686639957,Ancients League
7198212320,1686640278,ESportsBattle | DOTA2 SMC2
7198213027,1686640339,Ultras Dota Pro League  2023
7198217880,1686640765,Ultras Dota Pro League  2023
7198242708,1686642728,Destiny league
7198246556,1686642914,Ancients League
7198253747,1686643439,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7198261317,1686643991,Ultras Dota Pro League  2023
7198261465,1686644001,ESportsBattle | DOTA2 SMC2
7198263483,1686644275,Ultras Dota Pro League  2023
7198275132,1686644987,Ancients League
7198286318,1686645860,Destiny league
7198299779,1686646718,Ultras Dota Pro League  2023
7198307366,1686647234,Ancients League
7198310284,1686647456,Ultras Dota Pro League  2023
7198318891,1686648027,ESportsBattle | DOTA2 SMC2
7198323630,1686648545,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7198331925,1686649050,Destiny league
7198339216,1686649407,Ancients League
7198343539,1686650217,DreamLeague Season 20 powered by Intel
7198344928,1686650101,DreamLeague Season 20 powered by Intel
7198345469,1686650102,DreamLeague Season 20 powered by Intel
7198351405,1686650348,DreamLeague Season 20 powered by Intel
7198352759,1686650303,Ultras Dota Pro League  2023
7198357615,1686650694,Ultras Dota Pro League  2023
7198383344,1686652288,Destiny league
7198391852,1686652774,Ancients League
7198409746,1686654663,DreamLeague Season 20 powered by Intel
7198410033,1686654478,DreamLeague Season 20 powered by Intel
7198414724,1686654148,ESportsBattle | DOTA2 SMC2
7198415403,1686654602,DreamLeague Season 20 powered by Intel
7198417866,1686654329,Ultras Dota Pro League  2023
7198422950,1686654685,Destiny league
7198427037,1686654903,Ultras Dota Pro League  2023
7198433194,1686655862,DreamLeague Season 20 powered by Intel
7198472119,1686657225,Ultras Dota Pro League  2023
7198483223,1686657804,Ultras Dota Pro League  2023
7198489908,1686658097,ESportsBattle | DOTA2 SMC2
7198507568,1686659281,DreamLeague Season 20 powered by Intel
7198512462,1686659589,DreamLeague Season 20 powered by Intel
7198515116,1686659728,DreamLeague Season 20 powered by Intel
7198565635,1686661459,Ultras Dota Pro League  2023
7198565769,1686661982,DreamLeague Season 20 powered by Intel
7198566694,1686661503,ESportsBattle | DOTA2 SMC2
7198567032,1686661575,Ultras Dota Pro League  2023
7198583881,1686663056,DreamLeague Season 20 powered by Intel
7198615815,1686663902,DreamLeague Season 20 powered by Intel
7198619685,1686664267,DreamLeague Season 20 powered by Intel
7198642526,1686664961,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7198652826,1686665522,DreamLeague Season 20 powered by Intel
7198655065,1686665000,ESportsBattle | DOTA2 SMC2
7198656181,1686665044,Ultras Dota Pro League  2023
7198736156,1686668419,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7198742675,1686668364,ESportsBattle | DOTA2 SMC2
7198743566,1686668998,DreamLeague Season 20 powered by Intel
7198748421,1686668945,DreamLeague Season 20 powered by Intel
7198751732,1686668802,Ultras Dota Pro League  2023
7198760061,1686670035,DreamLeague Season 20 powered by Intel
7198797837,1686671054,DreamLeague Season 20 powered by Intel
7198836076,1686672252,Ultras Dota Pro League  2023
7198840677,1686673082,DreamLeague Season 20 powered by Intel
7198841043,1686673078,DreamLeague Season 20 powered by Intel
7198842227,1686672450,Dota 2 Space League
7198866748,1686673986,DreamLeague Season 20 powered by Intel
7198867432,1686673561,SOW CUP
7198890383,1686674629,Ultras Dota Pro League  2023
7198904161,1686675929,Dota 2 Space League
7198906217,1686675841,DreamLeague Season 20 powered by Intel
7198908418,1686675648,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7198929185,1686677200,DreamLeague Season 20 powered by Intel
7198937734,1686676933,SOW CUP
7198946948,1686677936,DreamLeague Season 20 powered by Intel
7198959000,1686678365,DreamLeague Season 20 powered by Intel
7198968596,1686678493,Ultras Dota Pro League  2023
7198983264,1686679281,Dota 2 Space League
7198993402,1686679724,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7199005574,1686680884,DreamLeague Season 20 powered by Intel
7199008625,1686680762,DreamLeague Season 20 powered by Intel
7199022943,1686681785,DreamLeague Season 20 powered by Intel
7199030496,1686681626,Ultras Dota Pro League  2023
7199036146,1686682777,DreamLeague Season 20 powered by Intel
7199036930,1686683160,Dota 2 Space League
7199043946,1686682350,SOW CUP
7199069620,1686683754,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7199075393,1686684781,DreamLeague Season 20 powered by Intel
7199091705,1686685121,Ultras Dota Pro League  2023
7199110971,1686687023,Dota 2 Space League
7199139583,1686688366,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7199159829,1686689717,Dota 2 Space League
7199160198,1686689257,Ultras Dota Pro League  2023
7199198120,1686692107,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7199200036,1686692268,Ultras Dota Pro League  2023
7199207292,1686692946,Dota 2 Space League
7199234938,1686695920,Dota 2 Space League
7199249547,1686697333,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7199295254,1686703517,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7199327926,1686706862,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7199408449,1686715502,Destiny league
7199409051,1686715446,Ancients League
7199428768,1686717414,Ancients League
7199434619,1686718022,Destiny league
7199443523,1686718864,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7199447209,1686719229,ESportsBattle | DOTA2 SMC2
7199454207,1686719912,Ancients League
7199458144,1686720346,Destiny league
7199478587,1686722267,Ancients League
7199489468,1686723279,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7199493434,1686723694,Destiny league
7199505451,1686724723,ESportsBattle | DOTA2 SMC2
7199510261,1686725152,Ancients League
7199521535,1686726208,Destiny league
7199528663,1686727221,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7199538132,1686727507,Ancients League
7199551588,1686728712,Destiny league
7199566614,1686729734,ESportsBattle | DOTA2 SMC2
7199580502,1686730761,Ancients League
7199583605,1686731529,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7199594731,1686731909,Destiny league
7199607314,1686732682,Ancients League
7199624882,1686733973,Ultras Dota Pro League  2023
7199632959,1686734482,ESportsBattle | DOTA2 SMC2
7199634167,1686734612,Destiny league
7199639815,1686734957,Ancients League
7199645467,1686735348,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7199653917,1686736500,DreamLeague Season 20 powered by Intel
7199657284,1686736505,DreamLeague Season 20 powered by Intel
7199658675,1686736502,DreamLeague Season 20 powered by Intel
7199658825,1686736519,DreamLeague Season 20 powered by Intel
7199672774,1686737197,Ancients League
7199673134,1686737247,Destiny league
7199684963,1686738266,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7199701787,1686739016,Ultras Dota Pro League  2023
7199711324,1686740459,DreamLeague Season 20 powered by Intel
7199724268,1686740382,ESportsBattle | DOTA2 SMC2
7199729347,1686741281,DreamLeague Season 20 powered by Intel
7199730427,1686741546,DreamLeague Season 20 powered by Intel
7199745248,1686741576,Ultras Dota Pro League  2023
7199755776,1686742451,DreamLeague Season 20 powered by Intel
7199776722,1686743471,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7199797272,1686744304,ESportsBattle | DOTA2 SMC2
7199811192,1686745739,DreamLeague Season 20 powered by Intel
7199830097,1686745971,Ultras Dota Pro League  2023
7199837298,1686746468,DreamLeague Season 20 powered by Intel
7199849334,1686747426,DreamLeague Season 20 powered by Intel
7199868045,1686747517,DPC 2023 WEU Summer Tour Division II – presented by PGL
7199881709,1686748167,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7199892956,1686748551,ESportsBattle | DOTA2 SMC2
7199897060,1686748720,Ultras Dota Pro League  2023
7199899209,1686749102,DreamLeague Season 20 powered by Intel
7199923587,1686750178,DreamLeague Season 20 powered by Intel
7199958992,1686751512,DreamLeague Season 20 powered by Intel
7199976757,1686752223,DreamLeague Season 20 powered by Intel
7199996675,1686752617,ESportsBattle | DOTA2 SMC2
7199998014,1686752668,DPC 2023 WEU Summer Tour Division II – presented by PGL
7200005143,1686753056,Ultras Dota Pro League  2023
7200008486,1686753365,DreamLeague Season 20 powered by Intel
7200098918,1686756669,ESportsBattle | DOTA2 SMC2
7200099499,1686756803,DPC 2023 WEU Summer Tour Division II – presented by PGL
7200100098,1686756715,Ultras Dota Pro League  2023
7200156817,1686759225,Dota 2 Space League
7200169473,1686759759,Ultras Dota Pro League  2023
7200206787,1686761692,DPC 2023 WEU Summer Tour Division II – presented by PGL
7200214946,1686763218,Dota 2 Space League
7200235188,1686762821,SOW CUP
7200266844,1686764528,Ultras Dota Pro League  2023
7200283054,1686765332,DPC 2023 WEU Summer Tour Division II – presented by PGL
7200288270,1686765523,SOW CUP
7200314478,1686767374,Dota 2 Space League
7200325692,1686767487,Ultras Dota Pro League  2023
7200330160,1686767723,SOW CUP
7200350655,1686768973,DPC 2023 WEU Summer Tour Division II – presented by PGL
7200414553,1686772314,Ultras Dota Pro League  2023
7200416868,1686772501,Dota 2 Space League
7200429380,1686773746,DPC 2023 WEU Summer Tour Division II – presented by PGL
7200460746,1686775232,Dota 2 Space League
7200496351,1686777861,DPC 2023 WEU Summer Tour Division II – presented by PGL
7200511292,1686778943,Dota 2 Space League
7200518793,1686779732,DPC 2023 NA Summer Tour Division II – presented by PGL
7200542484,1686781593,Dota 2 Space League
7200549002,1686782284,DPC 2023 WEU Summer Tour Division II – presented by PGL
7200557852,1686783597,DPC 2023 NA Summer Tour Division II – presented by PGL
7200614759,1686790458,DPC 2023 NA Summer Tour Division II – presented by PGL
7200643100,1686793822,DPC 2023 NA Summer Tour Division II – presented by PGL
7200716126,1686801681,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7200723184,1686802137,Destiny league
7200727548,1686802367,Ancients League
7200751320,1686804691,Ancients League
7200751755,1686804832,Destiny league
7200762026,1686805740,ESportsBattle | DOTA2 SMC2
7200771607,1686806691,Ultras Dota Pro League  2023
7200772154,1686806910,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7200779987,1686807463,Ancients League
7200783917,1686807882,Destiny league
7200796707,1686809035,Ultras Dota Pro League  2023
7200801272,1686809456,Ancients League
7200810966,1686810339,ESportsBattle | DOTA2 SMC2
7200821549,1686811372,Destiny league
7200826634,1686812412,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7200834004,1686812375,Ancients League
7200839714,1686812858,Ultras Dota Pro League  2023
7200847690,1686813574,Destiny league
7200858497,1686814384,Ancients League
7200859462,1686814460,ESportsBattle | DOTA2 SMC2
7200873869,1686815582,Ultras Dota Pro League  2023
7200874229,1686815881,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7200889820,1686816797,Ancients League
7200898532,1686817500,Destiny league
7200911878,1686818360,Ultras Dota Pro League  2023
7200917205,1686818745,ESportsBattle | DOTA2 SMC2
7200927974,1686819507,Ancients League
7200937885,1686820634,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7200939265,1686820449,Destiny league
7200969666,1686822902,DreamLeague Season 20 powered by Intel
7200971404,1686822468,Ancients League
7200977731,1686822926,Destiny league
7200981833,1686823188,Ultras Dota Pro League  2023
7200983425,1686823258,ESportsBattle | DOTA2 SMC2
7201000271,1686824337,Ancients League
7201034187,1686826408,Ultras Dota Pro League  2023
7201038911,1686827041,DreamLeague Season 20 powered by Intel
7201040684,1686827071,Winline InSight Dota 2 Season 3
7201042502,1686826896,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7201050768,1686827408,Ultras Dota Pro League  2023
7201054872,1686827601,ESportsBattle | DOTA2 SMC2
7201108198,1686830400,ESportsBattle | DOTA2 SMC2
7201109650,1686830732,Winline InSight Dota 2 Season 3
7201114074,1686831122,DreamLeague Season 20 powered by Intel
7201120566,1686830995,Ultras Dota Pro League  2023
7201182629,1686833860,Ultras Dota Pro League  2023
7201190586,1686834164,ESportsBattle | DOTA2 SMC2
7201198305,1686834645,Winline InSight Dota 2 Season 3
7201266707,1686837735,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7201272019,1686837532,Ultras Dota Pro League  2023
7201296982,1686838622,Winline InSight Dota 2 Season 3
7201324686,1686839483,ESportsBattle | DOTA2 SMC2
7201360837,1686840875,Ultras Dota Pro League  2023
7201366860,1686841528,Winline InSight Dota 2 Season 3
7201396530,1686842560,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7201439208,1686844064,Ultras Dota Pro League  2023
7201464532,1686845271,Dota 2 Space League
7201497367,1686847211,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7201525018,1686847915,SOW CUP
7201528495,1686848341,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7201551393,1686849153,Ultras Dota Pro League  2023
7201583660,1686850761,Dota 2 Space League
7201603250,1686851664,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7201604855,1686851785,Ultras Dota Pro League  2023
7201624897,1686852897,Titan League
7201625709,1686852805,SOW CUP
7201641786,1686853671,Dota 2 Space League
7201697162,1686856589,SOW CUP
7201718057,1686857754,Dota 2 Space League
7201718765,1686857789,Titan League
7201738220,1686859132,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7201778386,1686861370,Dota 2 Space League
7201801348,1686862860,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7201822611,1686864458,Dota 2 Space League
7201860817,1686867714,Dota 2 Space League
7201882756,1686870080,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7201890686,1686870976,Dota 2 Space League
7201915104,1686873711,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7202044255,1686888299,Destiny league
7202044573,1686888231,Ancients League
7202072363,1686891047,Destiny league
7202074671,1686891222,Ancients League
7202076353,1686891600,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7202079658,1686891709,ESportsBattle | DOTA2 SMC2
7202093642,1686893094,Ultras Dota Pro League  2023
7202100709,1686893760,Destiny league
7202101601,1686893829,Ancients League
7202122047,1686896137,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7202124753,1686896077,Destiny league
7202125389,1686896069,Ultras Dota Pro League  2023
7202132199,1686896687,ESportsBattle | DOTA2 SMC2
7202136329,1686897054,Ancients League
7202147756,1686898046,Ultras Dota Pro League  2023
7202156839,1686898824,Ancients League
7202165701,1686899532,ESportsBattle | DOTA2 SMC2
7202172088,1686900029,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7202176303,1686900398,Destiny league
7202183558,1686900915,Ancients League
7202203135,1686902439,Ultras Dota Pro League  2023
7202214217,1686903214,Ancients League
7202215794,1686903553,Destiny league
7202221136,1686903829,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7202237997,1686904905,Ultras Dota Pro League  2023
7202246986,1686905540,Ancients League
7202252822,1686906011,Destiny league
7202258682,1686906352,ESportsBattle | DOTA2 SMC2
7202260793,1686906858,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7202270636,1686907500,DreamLeague Season 20 powered by Intel
7202288855,1686908386,Ancients League
7202300073,1686909457,Destiny league
7202304896,1686909500,Ultras Dota Pro League  2023
7202314437,1686910089,ESportsBattle | DOTA2 SMC2
7202324325,1686910723,Ancients League
7202325058,1686911020,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7202334423,1686911386,Destiny league
7202357842,1686912765,Ancients League
7202363526,1686913198,Winline InSight Dota 2 Season 3
7202365607,1686913222,Ultras Dota Pro League  2023
7202370881,1686914099,DreamLeague Season 20 powered by Intel
7202382423,1686914201,Ultras Dota Pro League  2023
7202389511,1686914879,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7202411027,1686915706,ESportsBattle | DOTA2 SMC2
7202423032,1686916324,Ultras Dota Pro League  2023
7202441089,1686918062,DreamLeague Season 20 powered by Intel
7202468503,1686918506,Ultras Dota Pro League  2023
